,pull_request_id,numEmoji,merged
2908,25107559,1,1
2909,25080864,2,1
2910,17915939,2,0
2911,25112270,2,1
2912,25116010,4,1
2913,15684028,1,0
2914,23709794,2,0
2915,25111197,2,0
2916,19248057,1,0
2917,25130187,2,1
2918,25125672,8,1
2919,25140280,1,1
2920,23816703,1,1
2921,25143212,1,1
2922,25159272,1,1
2923,25091328,3,1
2924,25166449,1,1
2925,25112438,18,1
2926,25180405,1,1
2927,25014422,1,1
2928,25145513,6,0
2929,24864191,1,1
2930,25151496,1,0
2931,25067602,1,1
2932,25177717,1,1
2933,25178328,1,0
2934,25069107,5,1
2935,24999159,1,1
2936,24823119,3,1
2937,25194583,3,1
2938,25126397,1,1
2939,24895804,1,0
2940,25206175,1,0
2941,25212006,2,1
2942,24955821,1,1
2943,25177756,1,1
2944,24774772,1,1
2945,25226884,1,1
2946,25191871,1,1
2947,25115185,1,1
2948,25236186,1,1
2949,25213913,1,1
2950,25200557,1,0
2951,25238551,6,1
2952,25172884,1,1
2953,25219869,1,1
2954,25085269,1,1
2955,25192227,3,1
2956,25209357,1,0
2957,25264523,1,0
2958,25185675,13,1
2959,25269126,2,1
2960,25250608,2,1
2961,25250021,4,1
2962,25269544,3,1
2963,25143599,1,1
2964,25217105,1,0
2965,24815384,1,1
2966,25256551,1,0
2967,25260068,1,1
2968,25279829,1,1
2969,25278138,1,1
2970,25261467,1,1
2971,24766136,1,1
2972,25105995,4,1
2973,25097098,1,1
2974,25292892,2,1
2975,25299441,1,1
2976,25299685,1,0
2977,25313326,1,1
2978,25272177,1,0
2979,25297532,1,1
2980,25029623,2,0
2981,25316308,2,1
2982,24500787,1,0
2983,24813375,1,1
2984,25314068,1,1
2985,25175540,1,1
2986,25316253,1,1
2987,25212636,1,1
2988,24919499,1,1
2989,25279564,1,1
2990,25309756,4,1
2991,25293215,1,1
2992,25276178,1,1
2993,25337452,1,1
2994,25218188,1,1
2995,25339803,130,1
2996,25352137,1,0
2997,25017536,5,1
2998,25190044,1,1
2999,25348185,1,1
3000,25358560,4,0
3001,25155716,1,1
3002,25371632,1,0
3003,25294837,44,0
3004,24938604,1,1
3005,25375794,1,1
3006,25369772,1,1
3007,25388580,1,1
3008,25351235,3,0
3009,25288978,2,1
3010,25296147,2,1
3011,25296463,2,1
3012,25297301,1,1
3013,25334339,4,1
3014,25407921,1,0
3015,25411772,1,1
3016,25356486,1,1
3017,25406093,1,1
3018,23292234,1,1
3019,25414868,1,1
3020,24913462,1,1
3021,25356681,4,1
3022,21847077,1,1
3023,25186809,3,1
3024,25430910,1,1
3025,25432443,4,1
3026,25412557,1,1
3027,25439814,1,1
3028,25340668,1,1
3029,25446496,1,1
3030,24507420,1,1
3031,25449833,3,1
3032,25447909,3,1
3033,25427932,1,1
3034,25459995,1,1
3035,25418377,1,1
3036,25305677,1,0
3037,25463702,60,1
3038,25426716,12,1
3039,25455382,1,0
3040,25460753,1,1
3041,25316472,2,1
3042,25457726,1,0
3043,25444870,1,1
3044,25483951,1,1
3045,25474055,6,1
3046,25481465,1,1
3047,25109481,1,1
3048,25415637,12,1
3049,25486236,1,1
3050,25301802,1,1
3051,25487865,1,1
3052,25471928,1,1
3053,25464546,1,0
3054,25499590,1,1
3055,24800623,1,1
3056,25500676,1,1
3057,25346868,1,1
3058,25497664,1,1
3059,25427665,43,1
3060,25476586,1,1
3061,25504198,1,0
3062,24160954,1,1
3063,25509047,1,1
3064,25217306,1,1
3065,25524735,1,1
3066,25461868,1,1
3067,25052199,28,0
3068,25526836,4,1
3069,25332218,1,1
3070,25502746,1,1
3071,25210673,2,1
3072,25532533,5,1
3073,25531103,2,1
3074,25539746,1,1
3075,25510037,3,1
3076,25541770,1,0
3077,24993977,2,1
3078,25458449,1,1
3079,25472275,13,1
3080,24129222,1,0
3081,25520341,1,1
3082,25544141,1,1
3083,25530547,1,1
3084,25497826,1,1
3085,25566926,3,1
3086,25572560,1,1
3087,25576451,1,1
3088,25034393,1,1
3089,25521258,2,1
3090,24776453,2,1
3091,25587955,1,0
3092,25497275,1,1
3093,25605928,1,1
3094,25621732,1,1
3095,25568978,2,1
3096,25410891,1,1
3097,25567386,1,1
3098,25406287,1,0
3099,25633605,1,1
3100,25497010,1,1
3101,25637880,1,1
3102,24986454,1,1
3103,25464671,1,1
3104,25602758,1,1
3105,25544149,1,1
3106,25601431,2,1
3107,25650263,3,1
3108,25651299,2,1
3109,25544922,1,1
3110,25650058,1,1
3111,25542751,1,1
3112,25446910,4,1
3113,25638954,1,1
3114,25166126,2,1
3115,25531625,1,1
3116,25666148,2,1
3117,25658979,1,1
3118,25536495,8,1
3119,25467159,52,1
3120,25637868,1,0
3121,25689972,2,1
3122,25689765,1,1
3123,25589057,1,1
3124,25556437,1,0
3125,25693660,2,1
3126,25556068,1,1
3127,25662796,1,1
3128,25691046,1,1
3129,25658299,3,1
3130,24052699,44,1
3131,22143282,1,0
3132,25723015,1,1
3133,24765179,1,0
3134,25704639,71,0
3135,25630301,1,1
3136,25677902,2,1
3137,25567552,1,1
3138,25704666,2,1
3139,25678408,2,1
3140,25712498,2,1
3141,25727641,1,1
3142,25725940,9,1
3143,25729856,1,1
3144,25731686,1,1
3145,25732681,1,1
3146,25507168,1,0
3147,24149541,1,1
3148,24741069,1,1
3149,25724108,2,1
3150,20159984,148,1
3151,25682337,1,1
3152,25725537,1,1
3153,25746038,1,1
3154,25669558,1,1
3155,25684734,1,1
3156,25647341,1,1
3157,25751866,1,1
3158,25764672,1,1
3159,23881466,1,0
3160,25762366,11,1
3161,25765778,1,1
3162,25763194,1,1
3163,25733868,1,1
3164,25740892,1,1
3165,25680607,2,1
3166,25777837,1,1
3167,25289089,1,1
3168,25703966,2,1
3169,25785745,1,1
3170,25791390,1,1
3171,25707636,1,1
3172,25742070,1,1
3173,25778465,1,1
3174,25784645,54,1
3175,25783597,1,1
3176,25810412,1,1
3177,25811010,1,1
3178,25704485,5,1
3179,25784809,30,1
3180,24917525,1,1
3181,25680026,1,1
3182,25788220,1,1
3183,25801159,1,1
3184,25753559,1,1
3185,25830213,1,1
3186,25795126,1,1
3187,25873311,1,1
3188,25663812,2,1
3189,25806301,1,1
3190,25833614,1,1
3191,25883631,2,1
3192,25771397,1,1
3193,25893560,1,1
3194,25894258,1,0
3195,25817540,1,1
3196,25691724,6,1
3197,25783582,40,1
3198,25656754,6,1
3199,25783910,6,1
3200,25897146,9,0
3201,25586202,1,1
3202,25899494,3,1
3203,25661517,4,0
3204,25862469,2,1
3205,25908311,1,0
3206,25864566,3,1
3207,25914913,1,1
3208,25892091,1,1
3209,25726123,1,1
3210,22716996,1,0
3211,25887325,1,1
3212,25920364,1,1
3213,25914200,6,1
3214,25590599,2,1
3215,25900058,1,1
3216,25582143,1,0
3217,25932532,1,1
3218,25931914,1,1
3219,25934246,1,1
3220,25742677,2,1
3221,25788903,1,1
3222,25942828,1,0
3223,25564215,1,1
3224,25941517,1,1
3225,25935977,1,1
3226,25915253,2,1
3227,25700123,2,0
3228,25927172,1,1
3229,23793241,1,0
3230,25964585,1,0
3231,25900774,5,1
3232,25900270,1,1
3233,25967495,1,0
3234,25969218,2,0
3235,25949580,1,1
3236,25973397,1,0
3237,25381116,1,1
3238,25984517,3,1
3239,25951591,1,1
3240,25991424,1,1
3241,25948323,1,0
3242,25905952,2,1
3243,23016835,1,0
3244,26006507,1,1
3245,26008104,1,1
3246,26011133,1,0
3247,25986403,106,1
3248,26012916,1,1
3249,25899306,1,1
3250,26022011,1,1
3251,26012231,1,0
3252,26030500,1,1
3253,24240872,1,1
3254,26047923,6,1
3255,25907047,1,1
3256,26051006,1,1
3257,25984744,1,1
3258,26055183,2,1
3259,26059086,1,1
3260,26030526,1,0
3261,26003916,12,1
3262,26067024,1,1
3263,26040182,1,1
3264,26081376,1,1
3265,25541236,1,1
3266,26076015,1,1
3267,25948754,1,1
3268,26101643,1,1
3269,26077482,1,0
3270,25427669,1,0
3271,25081075,3,1
3272,25134914,1,1
3273,26019754,1,1
3274,26085789,8,0
3275,26070497,1,1
3276,26025100,1,1
3277,26122631,1,1
3278,25966189,1,1
3279,25745157,1,1
3280,26127494,3,1
3281,26135108,1,1
3282,26144803,1,1
3283,26145530,1,1
3284,26126011,1,1
3285,26115790,1,1
3286,26129614,1,1
3287,26141475,1,1
3288,26150081,1,1
3289,26054843,2,0
3290,26154921,1,1
3291,26179621,1,1
3292,26164477,3,1
3293,26173629,1,1
3294,26179085,1,1
3295,26051575,1,1
3296,26185805,1,1
3297,26134896,1,0
3298,26186815,1,1
3299,26127430,4,1
3300,26185956,8,1
3301,25814239,1,1
3302,26189660,1,1
3303,25782403,1,1
3304,25701865,1,1
3305,26194457,2,1
3306,25981361,2,1
3307,26150096,8,1
3308,26155302,1,0
3309,26153154,1,1
3310,25562082,2,1
3311,26159844,1,1
3312,26215971,2,1
3313,26217638,1,1
3314,26164115,1,1
3315,26205890,6,1
3316,26166378,2,1
3317,26223797,1,1
3318,26225135,2,1
3319,19527470,1,0
3320,26200407,1,1
3321,25910310,2,1
3322,26025923,1,1
3323,26235183,1,1
3324,26219345,1,1
3325,26202934,1,1
3326,26240602,2,1
3327,26188028,1,1
3328,26243410,2,1
3329,26229661,1,1
3330,26218090,1,1
3331,26253906,1,1
3332,26256304,1,1
3333,26257384,1,1
3334,26253785,1,1
3335,26030336,22,1
3336,26199598,1,1
3337,26204353,1,1
3338,26267032,11,1
3339,26272125,1,1
3340,26277017,1,1
3341,25279341,2,1
3342,26278780,1,1
3343,25995733,1,1
3344,26274589,1,0
3345,26274746,3,1
3346,26283469,1,0
3347,26286868,1,1
3348,26185236,1,0
3349,26120707,1,1
3350,26311308,1,1
3351,26315572,2,1
3352,26287215,1,1
3353,26261236,1,1
3354,26329043,1,1
3355,26228407,1,1
3356,26254064,1,1
3357,25878949,1,1
3358,26335342,1,1
3359,25633186,1,1
3360,26279986,22,1
3361,26177595,1,1
3362,21698861,5,1
3363,26242915,3,1
3364,26342545,1,1
3365,26061672,18,1
3366,26295635,1,1
3367,26345080,1,1
3368,26344768,8,1
3369,26315895,1,1
3370,26347924,1,1
3371,26326523,3,0
3372,26279646,1,1
3373,26290068,2,1
3374,26346029,1,1
3375,26286261,1,1
3376,26274816,1,1
3377,26277423,6,1
3378,26350194,1,1
3379,26359059,204,1
3380,26325740,1,1
3381,26364818,1,1
3382,26253488,1,1
3383,26354483,1,1
3384,26347171,1,1
3385,26171969,1,0
3386,26374051,1,1
3387,26351027,2,1
3388,26321240,6,1
3389,26378525,1,1
3390,26354084,1,1
3391,26123201,1,1
3392,26364947,1,1
3393,26358656,1,1
3394,24769961,1,1
3395,26070036,1,1
3396,26329105,1,1
3397,26348269,3,1
3398,26273964,1,1
3399,26394903,2,1
3400,26273246,1,1
3401,26210866,118,1
3402,26399511,1,1
3403,26397146,3,1
3404,26362523,30,1
3405,26402537,1,1
3406,26312226,2,1
3407,26383798,1,1
3408,26212734,3,1
3409,26419409,1,1
3410,26163660,1,0
3411,26125634,1,1
3412,26415500,1,1
3413,26345345,1,1
3414,26385549,5,1
3415,26400142,2,1
3416,26417368,1,1
3417,26428789,1,1
3418,26410814,1,1
3419,26399927,1,1
3420,26409854,1,1
3421,26437976,1,1
3422,26203946,2,1
3423,26437351,1,1
3424,26315678,2,0
3425,26444206,4,1
3426,26360229,2,1
3427,26408960,1,1
3428,26448110,1,1
3429,26402943,1,1
3430,26430553,1,1
3431,26444432,3,1
3432,21672792,1,0
3433,26446131,1,1
3434,26451050,3,1
3435,26468042,1,1
3436,26441579,1,1
3437,26473140,3,1
3438,26469061,3,1
3439,26339914,1,1
3440,26437822,1,1
3441,26474555,1,1
3442,26477234,1,0
3443,26434061,1,1
3444,26447767,2,1
3445,26441701,6,1
3446,26483563,1,1
3447,26484478,36,1
3448,26413189,1,1
3449,26203681,360,1
3450,26448116,1,1
3451,26425226,1,0
3452,26485764,1,1
3453,26456408,1,1
3454,26492827,1,1
3455,26284369,2,1
3456,26473785,5,1
3457,25604813,2,1
3458,26378529,3,1
3459,26430291,1,1
3460,26391702,1,1
3461,26483693,1,0
3462,25229076,1,1
3463,26476054,1,1
3464,26445255,1,1
3465,26507352,1,1
3466,26296505,2,1
3467,26511957,3,1
3468,26518125,5,1
3469,26519064,1,1
3470,25111266,1,1
3471,26521129,1,1
3472,26394722,1,1
3473,26493272,16,1
3474,26331684,1,1
3475,26188608,1,1
3476,26531140,1,1
3477,26532774,1,1
3478,26537536,1,1
3479,26546263,1,1
3480,26498304,1,1
3481,26478938,2,1
3482,26559719,1,1
3483,26527852,2,1
3484,26076945,1,0
3485,26180003,1,1
3486,26525498,9,0
3487,26580646,2,1
3488,26509008,1,1
3489,26542956,1,1
3490,26582619,1,0
3491,26517397,1,1
3492,26470620,1,1
3493,26483390,7,0
3494,26590523,1,1
3495,26176937,1,1
3496,26587448,1,1
3497,26580329,1,1
3498,25608602,1,1
3499,26603689,1,1
3500,25236612,1,1
3501,26597049,1,1
3502,26615242,1,1
3503,26467886,1,1
3504,26564322,2,1
3505,26619847,1,0
3506,26464930,1,1
3507,26280302,1,1
3508,26392204,27,1
3509,26237478,1,1
3510,26586394,3,1
3511,26523366,4,1
3512,26635993,1,1
3513,26432437,1,1
3514,26363622,2,1
3515,26432839,4,1
3516,26596635,1,1
3517,26633767,1,1
3518,26502385,1,0
3519,26586313,1,1
3520,26610025,1,1
3521,26639221,2,1
3522,26625131,2,1
3523,26572355,2,1
3524,26653059,1,1
3525,26655533,2,1
3526,26659653,2,1
3527,26610945,1,1
3528,26656344,2,1
3529,26667217,2,1
3530,26668672,1,0
3531,26670267,1,1
3532,26671812,1,1
3533,24071193,1,0
3534,26397176,1,1
3535,26406751,2,1
3536,26666620,42,1
3537,26656438,1,1
3538,26510241,2,1
3539,26614474,1,1
3540,26557771,1,1
3541,26695592,2,1
3542,26659058,1,0
3543,26595930,2,1
3544,26678784,12,1
3545,26657335,1,1
3546,26628469,1,1
3547,26197295,1,1
3548,26300113,1,1
3549,26708703,1,1
3550,26695709,1,1
3551,26705215,3,1
3552,26691172,1,1
3553,26647556,1,1
3554,26691348,1,1
3555,26047752,1,1
3556,25561359,5,1
3557,26670272,3,1
3558,26739052,1,1
3559,26704274,1,1
3560,26664885,2,1
3561,26740772,1,0
3562,26745729,1,1
3563,26345422,1,0
3564,20405520,1,1
3565,26747581,1,0
3566,26750329,1,1
3567,26744428,2,1
3568,26755539,1,1
3569,26719947,1,1
3570,26498438,1,1
3571,26336428,1,1
3572,26696716,1,0
3573,26772876,1,1
3574,25704701,1,1
3575,26760265,2,1
3576,26715591,1,0
3577,26662218,1,1
3578,26784373,1,1
3579,26796022,1,1
3580,26805437,1,1
3581,26790566,1,1
3582,26742325,1,1
3583,26618062,5,1
3584,24351194,1,1
3585,26718805,12,1
3586,26594610,1,1
3587,26823808,1,1
3588,26671841,3,1
3589,26826727,1,1
3590,7469828,1,1
3591,26727026,12,1
3592,25347810,2,1
3593,26753476,1,0
3594,26831334,1,1
3595,26840839,1,1
3596,26810757,1,1
3597,26835806,1,1
3598,26812696,1,1
3599,26509081,1,1
3600,26838613,1,1
3601,26770438,1,1
3602,26693601,3,0
3603,26499131,5,1
3604,26851778,1,0
3605,26637586,1,1
3606,26833669,1,1
3607,26564600,2,0
3608,24244186,1,1
3609,26830797,1,1
3610,26864420,1,1
3611,26855069,16,1
3612,26869457,1,1
3613,26409208,2,1
3614,26864164,1,1
3615,26720699,24,1
3616,12417486,1,1
3617,26841776,108,1
3618,26869671,1,1
3619,26852190,4,1
3620,26891904,1,1
3621,26894494,1,1
3622,26154505,6,0
3623,26838716,15,1
3624,26899014,1,1
3625,26903200,2,1
3626,26919090,3,0
3627,26922488,1,1
3628,26923069,1,1
3629,26833432,1,1
3630,20546617,1,0
3631,26915245,1,1
3632,26926400,5,1
3633,26930843,1,1
3634,26934333,1,1
3635,26936118,2,1
3636,26902148,1,1
3637,26755766,8,1
3638,26909936,1,1
3639,24436727,1,1
3640,26947899,2,1
3641,26948610,1,1
3642,26950859,1,1
3643,26927541,1,1
3644,26943262,1,1
3645,26829876,1,1
3646,26047746,14,0
3647,26915539,2,1
3648,26665663,1,1
3649,26556046,1,1
3650,26916343,1,1
3651,25478752,1,1
3652,26940320,1,1
3653,26942088,32,1
3654,26938490,1,1
3655,26597078,1,0
3656,26515521,1,1
3657,25321342,5,1
3658,26955810,1,1
3659,26887563,1,1
3660,27003450,2,0
3661,27027632,1,1
3662,26951287,10,1
3663,26970510,2,1
3664,26981956,1,1
3665,27027453,1,0
3666,27048852,1,1
3667,27037014,1,1
3668,26995314,2,0
3669,26986241,2,1
3670,27054539,1,1
3671,26908550,1,1
3672,26934915,1,1
3673,26993619,6,1
3674,26916903,3,1
3675,26987568,1,1
3676,27060082,1,1
3677,27062267,1,0
3678,27057231,1,1
3679,27069772,3,0
3680,27075157,1,1
3681,26505761,1,0
3682,27060068,1,1
3683,25835585,3,0
3684,25836706,1,0
3685,27072582,1,1
3686,27082789,1,1
3687,26753069,1,1
3688,26814111,1,1
3689,27046278,14,0
3690,26739767,1,1
3691,27101685,1,1
3692,27063343,1,1
3693,25421820,1,1
3694,27073098,1,1
3695,26960680,3,1
3696,26994736,1,1
3697,27112840,9,1
3698,27114421,6,1
3699,26961874,1,1
3700,27115742,1,1
3701,27117309,1,1
3702,26534493,1,1
3703,26987679,1,1
3704,26664207,1,1
3705,27086974,1,1
3706,27108020,1,0
3707,27137446,1,0
3708,27075233,1,1
3709,26684113,3,0
3710,27122510,19,1
3711,27140916,1,0
3712,26975531,2,0
3713,27139493,1,1
3714,27145862,1,1
3715,27113064,1,1
3716,27133682,1,0
3717,27148177,1,1
3718,27106349,1,1
3719,23391021,1,1
3720,27138560,1,1
3721,27156288,1,1
3722,26873063,1,1
3723,27087452,1,1
3724,27154304,4,1
3725,27082395,1,1
3726,26840149,1,1
3727,27164752,1,1
3728,26817238,1,1
3729,27154863,1,1
3730,27155250,1,1
3731,27178254,1,1
3732,27138537,1,1
3733,26956859,1,1
3734,27182052,1,1
3735,27150098,1,1
3736,27180807,1,1
3737,27186878,1,1
3738,27153345,1,1
3739,27186651,1,1
3740,27159108,1,1
3741,27013719,1,1
3742,26970320,2,1
3743,27137401,1,1
3744,27105764,1,1
3745,26575569,1,1
3746,27189552,1,1
3747,27187296,1,1
3748,27189537,1,1
3749,27043463,1,1
3750,27182374,1,0
3751,27198145,3,1
3752,27043531,2,1
3753,27128389,11,0
3754,26232401,2,0
3755,27183780,1,1
3756,27154798,1,1
3757,27142636,5,1
3758,27200199,3,1
3759,27221452,6,1
3760,27130280,3,1
3761,27226971,1,1
3762,27012558,1,1
3763,27232473,1,1
3764,23229823,1,0
3765,26900422,7,1
3766,27225614,1,1
3767,27236281,3,1
3768,27238758,1,1
3769,27235437,2,1
3770,27107730,1,1
3771,26569592,3,1
3772,27256784,10,1
3773,23412944,1,0
3774,27262988,1,1
3775,27012150,1,1
3776,27279721,2,1
3777,27228553,1,1
3778,27233445,1,1
3779,27212362,1,1
3780,27169669,1,1
3781,23598778,1,0
3782,27295877,1,1
3783,27297188,2,1
3784,27297566,1,1
3785,27299668,1,1
3786,27300865,1,1
3787,27268329,1,1
3788,27299144,3,1
3789,27200683,2,1
3790,27313869,1,1
3791,27310351,3,0
3792,26581095,24,1
3793,27318368,1,1
3794,27313027,2,1
3795,27199511,1,0
3796,27321151,1,1
3797,26569777,1,1
3798,27308952,3,1
3799,27311709,1,1
3800,27315576,1,1
3801,27303855,1,1
3802,27292117,1,1
3803,27323800,2,1
3804,27318136,12,0
3805,27315507,2,1
3806,27181064,1,1
3807,27277346,3,1
3808,27318315,2,1
3809,27348624,2,1
3810,27320164,2,1
3811,27354627,2,1
3812,27356411,1,1
3813,27357912,1,1
3814,27325877,1,1
3815,27360539,1,1
3816,27060225,1,1
3817,27371320,1,1
3818,27348001,1,1
3819,27357853,1,1
3820,27191262,4,1
3821,27392965,2,1
3822,27389015,2,1
3823,27400304,23,1
3824,27365680,13,1
3825,27391267,2,1
3826,27402979,1,1
3827,27414210,1,1
3828,27416472,1,1
3829,27402689,1,1
3830,27144822,2,1
3831,27419366,1,1
3832,27399665,1,1
3833,27422165,2,0
3834,27420986,1,1
3835,27128079,1,1
3836,27437007,4,1
3837,26906913,2,1
3838,26743186,46,1
3839,27441872,4,1
3840,27075195,426,0
3841,27444983,1,1
3842,23215312,1,0
3843,27391073,2,1
3844,27449851,5,1
3845,27365218,1,1
3846,27465394,1,0
3847,27466031,1,0
3848,6871752,1,0
3849,27363225,1,1
3850,26865518,1,1
3851,27393565,1,1
3852,27440136,3,1
3853,27465954,1,1
3854,27476368,1,1
3855,27341676,2,0
3856,27441518,1,1
3857,27482120,1,1
3858,27478667,1,1
3859,27486677,1,1
3860,27464012,1,1
3861,27490788,1,1
3862,27484657,1,1
3863,27497252,1,1
3864,26958323,1,1
3865,27515491,2,1
3866,27535365,1,1
3867,27009161,1,0
3868,27465630,1,1
3869,27540834,1,1
3870,27484795,4,1
3871,27386788,4,1
3872,27468422,1,0
3873,25503564,1,0
3874,27331683,1,1
3875,13034745,1,1
3876,27118708,28,1
3877,27489498,1,1
3878,27549060,2,1
3879,26747002,1,1
3880,27553707,1,1
3881,27553928,1,1
3882,27439810,1,1
3883,27553878,44,0
3884,27559943,1,1
3885,27031056,1,1
3886,27471084,1,1
3887,27429665,1,1
3888,27420537,1,1
3889,27177999,4,1
3890,27575166,1,1
3891,27575563,1,1
3892,27195293,1,1
3893,27577092,9,0
3894,27551687,1,0
3895,27581936,1,1
3896,27541568,1,1
3897,27054701,1,1
3898,27588447,2,0
3899,26868263,2,1
3900,27588310,1,1
3901,27397422,8,1
3902,27445276,6,1
3903,27593588,1,1
3904,27501816,1,1
3905,27606624,1,1
3906,27341236,1,1
3907,27478186,1,1
3908,27596906,1,1
3909,27615125,22,1
3910,27547660,4,0
3911,27543806,1,1
3912,27542744,1,0
3913,27622760,1,1
3914,27432691,4,0
3915,27630697,26,1
3916,27639256,1,1
3917,27638984,1,1
3918,27590123,1,1
3919,27645507,2,1
3920,26928985,1,1
3921,27615063,3,1
3922,27633777,1,0
3923,27662233,1,1
3924,27628829,3,0
3925,26534291,1,1
3926,27633381,1,0
3927,27639220,1,1
3928,27648726,1,1
3929,27677194,1,1
3930,27645702,1,1
3931,27443864,1,0
3932,27677182,1,1
3933,27674364,1,1
3934,27693065,1,1
3935,24866899,1,1
3936,27693894,1,1
3937,27290831,1,1
3938,27619861,12,1
3939,26998160,1,1
3940,27706114,1,1
3941,27692209,2,1
3942,27718967,1,1
3943,27720078,9,1
3944,27721268,1,1
3945,27646344,1,1
3946,27703634,1,1
3947,27702617,1,1
3948,27592837,1,1
3949,27718985,1,1
3950,27524901,1,1
3951,27350653,1,0
3952,27674460,5,0
3953,27048282,1,1
3954,27679932,8,0
3955,27796646,1,1
3956,27786705,2,1
3957,27598685,1,1
3958,27071330,14,1
3959,27804706,6,1
3960,25807815,12,1
3961,27300465,1,0
3962,27782955,1,1
3963,27443769,1,1
3964,27817204,1,1
3965,27806317,2,1
3966,27769263,8,1
3967,27298693,64,1
3968,27825179,1,1
3969,27581581,36,1
3970,27828230,3,1
3971,27808773,1,1
3972,27808211,2,1
3973,27788545,2,1
3974,25020114,1,1
3975,27797708,1,1
3976,27832371,1,1
3977,27559908,1,0
3978,27831936,1,1
3979,27725488,1,0
3980,27843583,1,1
3981,27725303,1,1
3982,27805608,2,1
3983,27857375,1,1
3984,27857613,1,1
3985,27815487,1,1
3986,27867609,1,1
3987,27845821,38,1
3988,27850365,1,1
3989,27774515,1,1
3990,27789491,1,1
3991,27852307,1,1
3992,27877135,1,1
3993,27845288,1,1
3994,27873712,1,1
3995,27860951,1,1
3996,27806365,4,1
3997,27879969,1,1
3998,27633718,3,1
3999,27879201,2,1
4000,27860427,1,1
4001,27840690,1,1
4002,27815823,1,0
4003,27672449,2,1
4004,27583373,1,1
4005,27218042,4,1
4006,27875764,1,0
4007,25067287,1,1
4008,27903572,1,1
4009,27791817,1,0
4010,27883814,1,0
4011,27914758,1,1
4012,27710281,1,1
4013,27913747,3,1
4014,27401044,3,1
4015,27920969,1,1
4016,23065217,1,1
4017,27906544,4,1
4018,27925296,2,1
4019,27916619,1,1
4020,27914430,3,1
4021,27676123,1,0
4022,26584711,1,1
4023,27838791,4,1
4024,27221972,1,1
4025,27921090,5,0
4026,27947148,1,0
4027,27712567,2,1
4028,27939928,1,1
4029,27942896,1,1
4030,27929528,7,1
4031,27853693,1,1
4032,27952181,1,1
4033,27954317,1,1
4034,27940933,1,1
4035,27973539,1,1
4036,27112857,1,1
4037,27314923,2,0
4038,27169730,1,0
4039,27992585,1,1
4040,27928782,1,0
4041,27844575,1,1
4042,28007716,1,1
4043,27838152,1,1
4044,27462202,1,1
4045,28014397,1,1
4046,27928688,18,1
4047,27730976,1,1
4048,27928743,1,1
4049,27884333,1,1
4050,27957989,1,0
4051,27593495,3,1
4052,28028150,1,0
4053,27917173,1,1
4054,27878985,2,1
4055,28037739,2,1
4056,28039437,21,1
4057,27916863,1,0
4058,28045615,1,1
4059,27583804,1,0
4060,27928925,1,1
4061,28038237,1,1
4062,28023849,1,1
4063,27972357,1,1
4064,27992802,1,1
4065,28060707,10,1
4066,28066423,3,1
4067,27707763,1,1
4068,28058420,1,1
4069,28022373,2,1
4070,28073585,1,1
4071,28075876,1,1
4072,27886624,1,1
4073,28035680,1,1
4074,28016592,5,1
4075,27871572,1,1
4076,27834410,1,1
4077,27690824,1,1
4078,27406590,1,1
4079,28032551,1,1
4080,28022969,1,0
4081,28025555,1,1
4082,28085735,1,1
4083,28107967,1,1
4084,28109101,1,1
4085,27949689,1,1
4086,28112088,3,1
4087,28122052,1,1
4088,28120932,3,1
4089,15523037,1,0
4090,28107572,392,0
4091,28035945,5,1
4092,28125541,1,1
4093,28113489,1,1
4094,28120770,2,1
4095,28095968,1,1
4096,28113326,1,0
4097,28131138,1,1
4098,28132562,1,1
4099,28102626,3,0
4100,28095602,1,1
4101,24478301,1,0
4102,27540218,1,1
4103,28141980,4,1
4104,28138398,4,1
4105,28120885,1,1
4106,28134308,5,1
4107,28120093,2,1
4108,28148041,1,0
4109,27961037,1,0
4110,28135249,2,0
4111,28159207,1,1
4112,28124970,3,1
4113,28159497,1,1
4114,28083063,3,1
4115,28126279,1,1
4116,27887677,2,1
4117,28173439,2,1
4118,28175143,1,1
4119,26994425,12,0
4120,28011819,1,1
4121,27796800,3,1
4122,28125129,1,1
4123,28189449,1,1
4124,27836157,17,1
4125,28194656,1,0
4126,28010746,1,1
4127,28196146,2,0
4128,28199053,2,0
4129,27559052,1,1
4130,28162322,1,1
4131,22406281,1,1
4132,28201205,1,1
4133,28211423,1,1
4134,28188061,1,1
4135,28104913,1,0
4136,28238103,2,1
4137,28256806,7,1
4138,28258493,2,1
4139,28195099,2,0
4140,27858967,3,1
4141,28233502,1,1
4142,28225639,1,1
4143,28284364,1,1
4144,28060604,1,1
4145,28252964,2,1
4146,28265295,1,1
4147,28244624,1,0
4148,28301514,1,1
4149,27179971,1,1
4150,28246875,1,1
4151,27174782,1,1
4152,28306241,1,1
4153,28081564,54,1
4154,28194183,1,0
4155,28241523,1,1
4156,28215880,1,1
4157,28271509,1,1
4158,28199290,4,1
4159,28199202,2,0
4160,28148196,3,1
4161,28291054,1,1
4162,28315280,1,1
4163,28118309,15,1
4164,28321063,1,0
4165,28111641,1,1
4166,28089072,1,1
4167,28326697,1,1
4168,28328713,1,1
4169,28296189,1,1
4170,28305011,1,1
4171,28013140,1,1
4172,28344373,3,0
4173,28209597,1,1
4174,28317488,1,0
4175,28303937,5,1
4176,28261548,1,1
4177,28047056,1,1
4178,28305193,1,1
