,sentiment_label,time_interval
14745,0,0.28200000000000003
14746,1,1.0139999999999998
14747,1,1.134
14748,1,2.286
14749,-1,187.668
14750,0,0.414
14751,0,526.986
14752,-1,0.498
14753,1,4.566
14754,1,0.432
14755,0,3.714
14756,-1,4.218
14757,-1,1.0139999999999998
14758,-1,0.15
14759,1,0.7320000000000001
14760,-1,4067.568
14761,1,1.068
14762,1,12.282
14763,-1,0.864
14764,1,2495.4
14765,0,0.432
14766,-1,10.836
14767,1,15.234000000000002
14768,1,7.536
14769,1,1.086
14770,1,1.332
14771,-1,1.9500000000000002
14772,1,1.098
14773,1,0.9179999999999999
14774,1,175.416
14775,1,9.335999999999999
14776,-1,5.964
14777,1,4.566
14778,1,11.700000000000001
14779,1,1.2
14780,1,9.702
14781,1,7.284
14782,1,1.698
14783,1,1.236
14784,1,0.44999999999999996
14785,1,19.182
14786,1,36.486
14787,1,0.198
14788,1,390.948
14789,-1,4040.6639999999998
14790,-1,7.386
14791,1,2901.552
14792,-1,1.632
14793,1,1438.248
14794,1,10.452
14795,-1,0.768
14796,1,1.068
14797,-1,7.152
14798,-1,2.718
14799,1,1318.566
14800,-1,5.298
14801,1,0.8999999999999999
14802,0,0.216
14803,1,0.666
14804,1,2.3339999999999996
14805,1,0.46799999999999997
14806,1,1.8659999999999999
14807,0,0.8520000000000001
14808,0,3.114
14809,1,0.864
14810,1,174.768
14811,0,1.098
14812,0,888.552
14813,1,2.286
14814,-1,60.282
14815,-1,6.6
14816,1,3.984
14817,-1,439.782
14818,1,10.283999999999999
14819,1,0.552
14820,1,16.332
14821,1,4.4639999999999995
14822,1,8.334
14823,-1,1807.584
14824,0,301.182
14825,1,70.73400000000001
14826,-1,6.0840000000000005
14827,0,4371.018
14828,1,0.264
14829,1,0.7140000000000001
14830,1,5.7
14831,-1,31253.748
14832,1,0.102
14833,1,16.451999999999998
14834,1,0.336
14835,0,49.836
14836,1,1378.164
14837,1,63830.231999999996
14838,-1,0.768
14839,1,91.182
14840,-1,3.282
14841,1,8.202
14842,1,2.586
14843,1,546.102
14844,1,345.348
14845,1,70.00200000000001
14846,-1,1.002
14847,-1,1.416
14848,-1,40.434000000000005
14849,1,1.65
14850,0,0.186
14851,1,0.23399999999999999
14852,0,0.3
14853,0,0.28200000000000003
14854,0,0.36600000000000005
14855,0,0.7140000000000001
14856,1,0.5640000000000001
14857,-1,0.216
14858,-1,0.44999999999999996
14859,1,1.518
14860,1,2.25
14861,1,1.182
14862,1,1.734
14863,1,0.8520000000000001
14864,1,7.248
14865,1,10.668000000000001
14866,1,5.214
14867,1,15.852
14868,-1,21.9
14869,0,0.46799999999999997
14870,0,945.834
14871,-1,3866.532
14872,-1,12.168000000000001
14873,0,694.0500000000001
14874,-1,298087.266
14875,1,0.318
14876,0,2.736
14877,1,1.3499999999999999
14878,0,0.186
14879,1,140984.484
14880,0,0.966
14881,1,0.23399999999999999
14882,1,7.314
14883,0,0.816
14884,-1,3.018
14885,-1,0.414
14886,0,2.0820000000000003
14887,0,17.082
14888,-1,5.1659999999999995
14889,1,2.898
14890,-1,0.23399999999999999
14891,-1,24.402
14892,1,34.668
14893,1,3527.286
14894,1,38.082
14895,0,18.336
14896,-1,0.168
14897,1,7.0680000000000005
14898,1,20.532
14899,-1,0.534
14900,1,1009.284
14901,-1,6.414
14902,0,135.252
14903,-1,2.682
14904,1,18.785999999999998
14905,1,38.7
14906,1,5.532
14907,1,859.818
14908,1,10.614
14909,1,0.7320000000000001
14910,1,1.332
14911,0,3.834
14912,1,0.15
14913,1,30.732
14914,1,1.152
14915,-1,1.002
14916,1,0.648
14917,0,16.698
14918,1,0.648
14919,-1,1.068
14920,-1,28.848
14921,1,146.082
14922,1,13.05
14923,1,0.882
14924,-1,7.085999999999999
14925,0,2.898
14926,1,69.318
14927,1,1.332
14928,1,5.898
14929,1,2.634
14930,1,14.184
14931,1,1204.434
14932,0,48.714
14933,0,3.384
14934,1,0.684
14935,1,36.366
14936,-1,0.486
14937,1,2.382
14938,1,2.436
14939,1,0.402
14940,1,0.23399999999999999
14941,-1,0.048
14942,1,1.566
14943,1,0.414
14944,1,3.666
14945,1,7.914
14946,1,7.95
14947,-1,0.834
14948,1,1.9980000000000002
14949,0,21.282
14950,0,1035.8519999999999
14951,1,3.234
14952,0,38.748000000000005
14953,1,67.116
14954,1,1.5
14955,1,40.236
14956,1,9.45
14957,1,2.166
14958,-1,0.768
14959,-1,780.75
14960,1,0.9840000000000001
14961,1,8.382
14962,-1,8119.152
14963,-1,4.6979999999999995
14964,-1,3.966
14965,1,9.335999999999999
14966,1,189.48600000000002
14967,1,602.5319999999999
14968,-1,0.666
14969,-1,20.598
14970,1,6.114
14971,-1,2.016
14972,1,10.35
14973,0,5.364
14974,1,183.348
14975,1,2.25
14976,-1,0.516
14977,-1,3.168
14978,-1,0.486
14979,1,8.334
14980,-1,2.85
14981,-1,0.318
14982,1,0.132
14983,1,2.718
14984,-1,1112.298
14985,1,1154.934
14986,-1,8.118
14987,-1,106.182
14988,-1,0.6
14989,1,3.468
14990,-1,1.4340000000000002
14991,1,1.236
14992,-1,3.336
14993,-1,1.5
14994,1,37.2
14995,-1,13.032
14996,1,4.901999999999999
14997,1,3.1020000000000003
14998,1,7.398000000000001
14999,-1,1.1640000000000001
15000,1,1.266
15001,1,487.134
15002,0,1.0139999999999998
15003,0,681.048
15004,1,1.782
15005,-1,1033.986
15006,1,1362.1139999999998
15007,1,254.886
15008,1,776.514
15009,0,10.386000000000001
15010,-1,6.864
15011,-1,1000.332
15012,1,5.568
15013,1,1.9500000000000002
15014,0,3.834
15015,1,6.534
15016,0,5.55
15017,1,7.199999999999999
15018,-1,0.882
15019,-1,7.565999999999999
15020,-1,7.632000000000001
15021,1,0.5820000000000001
15022,-1,20.082
15023,0,8.85
15024,1,50.285999999999994
15025,-1,0.23399999999999999
15026,-1,37.914
15027,1,2.034
15028,-1,4.134
15029,-1,1.452
15030,-1,1.584
15031,1,1.548
15032,-1,13.548
15033,-1,11.364
15034,1,15.852
15035,1,1.902
15036,-1,4217.964
15037,1,13.565999999999999
15038,-1,0.7140000000000001
15039,1,3.132
15040,1,7.398000000000001
15041,1,0.8999999999999999
15042,1,0.264
15043,1,0.336
15044,1,106.116
15045,1,13.085999999999999
15046,-1,0.066
15047,1,0.264
15048,1,0.048
15049,1,0.102
15050,1,0.084
15051,1,0.084
15052,1,0.168
15053,1,0.28200000000000003
15054,1,3.864
15055,0,5771.184
15056,0,2.3339999999999996
15057,1,4013.8680000000004
15058,1,1.9859999999999998
15059,1,7.686
15060,1,175.314
15061,1,27.798
15062,1,1.818
15063,1,0.498
15064,-1,2924.718
15065,-1,2656.734
15066,1,3.198
15067,1,0.186
15068,1,0.552
15069,1,1870.152
15070,-1,1348.902
15071,1,9878.748
15072,0,1.05
15073,1,0.318
15074,-1,5.532
15075,1,18.282
15076,0,0.402
15077,1,0.23399999999999999
15078,1,1051.332
15079,1,2.784
15080,-1,6.1499999999999995
15081,-1,4.901999999999999
15082,1,48.300000000000004
15083,-1,41.982
15084,-1,37.236000000000004
15085,-1,0.498
15086,-1,3.402
15087,-1,0.5640000000000001
15088,-1,1.086
15089,-1,13.613999999999999
15090,-1,38.286
15091,1,1.4340000000000002
15092,1,0.384
15093,1,1.182
15094,1,1.416
15095,1,3.636
15096,-1,0.9840000000000001
15097,1,3.684
15098,1,3.768
15099,1,3.186
15100,1,0.084
15101,1,37.751999999999995
15102,-1,3.264
15103,1,3.5340000000000003
15104,0,29.586
15105,0,4.836
15106,1,1.566
15107,-1,43.866
15108,-1,9.9
15109,-1,106.302
15110,-1,120.96599999999998
15111,1,23.55
15112,-1,24.132
15113,-1,2.5020000000000002
15114,1,0.7979999999999999
15115,1,680.4179999999999
15116,-1,552.486
15117,1,1.182
15118,-1,237.132
15119,1,2.034
15120,1,0.23399999999999999
15121,-1,0.552
15122,-1,6.468
15123,-1,21.264
15124,1,1.0139999999999998
15125,-1,279.216
15126,1,3.252
15127,1,9.335999999999999
15128,1,23.364
15129,1,2.166
15130,-1,8804.898
15131,-1,10361.849999999999
15132,-1,0.75
15133,1,4.152
15134,1,2.268
15135,-1,3.564
15136,1,1034.0159999999998
15137,1,1.536
15138,-1,1175.814
15139,-1,57.45
15140,1,4.482
15141,1,2.016
15142,1,5.1659999999999995
15143,1,4.35
15144,-1,5.118
15145,1,703.7520000000001
15146,1,9.815999999999999
15147,1,0.8520000000000001
15148,0,1.248
15149,-1,0.7320000000000001
15150,0,722.298
15151,-1,608.532
15152,-1,38.7
15153,0,1.284
15154,-1,0.8520000000000001
15155,-1,145.848
15156,1,15.431999999999999
15157,-1,1.764
15158,-1,2.1
15159,-1,2.3339999999999996
15160,1,2.0820000000000003
15161,1,0.552
15162,1,0.786
15163,1,1.518
15164,1,1145.25
15165,-1,8.598
15166,-1,26.598000000000003
15167,0,2.268
15168,-1,1.284
15169,1,1.5
15170,0,7.614000000000001
15171,-1,2.352
15172,-1,4.152
15173,-1,2.568
15174,1,2.2319999999999998
15175,1,4.914
15176,1,9855.318000000001
15177,1,0.5820000000000001
15178,-1,1.566
15179,1,0.44999999999999996
15180,0,1.098
15181,1,0.102
15182,-1,10.134
15183,1,1.482
15184,-1,0.7020000000000001
15185,1,1.452
15186,1,0.8520000000000001
15187,1,3.552
15188,1,12.15
15189,1,3.198
15190,-1,25.818
15191,-1,0.46799999999999997
15192,-1,3.702
15193,-1,2.016
15194,-1,3.114
15195,-1,42.498000000000005
15196,1,2.25
15197,1,8.064
15198,1,3.864
15199,1,2.214
15200,0,8.118
15201,0,2.214
15202,1,4.536
15203,-1,1.452
15204,0,8912.064
15205,-1,7017.732
15206,-1,9317.484
15207,-1,58.565999999999995
15208,1,6.132
15209,1,0.666
15210,-1,1.566
15211,-1,7.284
15212,-1,37.416000000000004
15213,-1,64.64999999999999
15214,0,17.466
15215,1,74.034
15216,1,1.4640000000000002
15217,1,5836.884
15218,1,1.584
15219,1,0.414
15220,1,38.166
15221,-1,3.282
15222,1,0.882
15223,1,20.016000000000002
15224,-1,137.184
15225,0,0.666
15226,-1,0.5820000000000001
15227,-1,31.584
15228,-1,0.46799999999999997
15229,0,0.348
15230,1,2.832
15231,-1,1.248
15232,1,3.5999999999999996
15233,1,4.116
15234,1,1.314
15235,1,1.9500000000000002
15236,1,9.936
15237,-1,8.664
15238,-1,2.8859999999999997
15239,1,1835.6999999999998
15240,1,5159.418000000001
15241,-1,0.44999999999999996
15242,1,5.747999999999999
15243,-1,0.9179999999999999
15244,-1,6.851999999999999
15245,0,0.7140000000000001
15246,1,156.132
15247,1,61.367999999999995
15248,1,16.002
15249,-1,1.0139999999999998
15250,-1,0.46799999999999997
15251,-1,4.284000000000001
15252,-1,14.964
15253,1,5.268
15254,0,30.918
15255,-1,3.834
15256,1,8.814
15257,1,4331.802000000001
15258,1,2.898
15259,1,4.836
15260,0,7474.914000000001
15261,0,9.15
15262,1,0.618
15263,-1,0.9179999999999999
15264,-1,17087.886
15265,0,4.416
15266,1,3.618
15267,-1,3157.686
15268,1,0.636
15269,-1,21.75
15270,1,14.952
15271,1,32.232
15272,1,2.586
15273,1,12.918
15274,0,99.684
15275,1,3.414
15276,-1,5.268
15277,-1,3.516
15278,-1,12.084
15279,1,0.648
15280,0,2974.536
15281,0,2.532
15282,-1,16.698
15283,-1,4.602
15284,1,8.136
15285,1,5470.8
15286,1,8.184
15287,1,37.098
15288,-1,0.9840000000000001
15289,1,0.9359999999999999
15290,-1,24.534
15291,-1,3.5340000000000003
15292,0,34.818000000000005
15293,0,163.566
15294,1,2.682
15295,1,0.768
15296,-1,1.3499999999999999
15297,1,3.75
15298,0,7.800000000000001
15299,-1,23.616
15300,-1,0.7020000000000001
15301,-1,1.716
15302,1,1.9500000000000002
15303,1,1.284
15304,-1,0.666
15305,-1,0.7320000000000001
15306,-1,0.534
15307,-1,11.298
15308,-1,30.563999999999997
15309,1,0.9840000000000001
15310,-1,1.068
15311,1,1189.116
15312,-1,3.786
15313,-1,27.348
15314,1,2.898
15315,-1,4.667999999999999
15316,1,11144.586
15317,0,2087.268
15318,-1,1153.002
15319,-1,7.152
15320,-1,2852.4840000000004
15321,0,1.314
15322,-1,0.486
15323,1,10.086
15324,1,2310.45
15325,1,1.536
15326,-1,626.436
15327,1,343.75199999999995
15328,-1,22.566
15329,-1,0.44999999999999996
15330,-1,0.318
15331,-1,139.434
15332,0,2.25
15333,0,1.152
15334,-1,153.816
15335,-1,8.916
15336,1,9.534
15337,0,0.7320000000000001
15338,-1,6.366
15339,-1,1.314
15340,0,3.45
15341,-1,0.882
15342,1,1.566
15343,1,1.152
15344,1,1.686
15345,-1,0.066
15346,1,0.36600000000000005
15347,1,3.516
15348,1,4.518000000000001
15349,1,1.218
15350,1,2.436
15351,0,1.134
15352,1,5.747999999999999
15353,1,28.632
15354,1,6.102
15355,1,0.618
15356,1,3.9360000000000004
15357,1,3.3
15358,1,164.784
15359,-1,0.132
15360,-1,123.03600000000002
15361,-1,3.252
15362,-1,63.94800000000001
15363,-1,0.252
15364,1,1.482
15365,1,11.886
15366,1,1161.336
15367,1,15.984000000000002
15368,1,5.268
15369,1,3.264
15370,-1,1.752
15371,1,133.998
15372,1,841.2180000000001
15373,-1,4.548
15374,1,31.95
15375,1,9.534
15376,1,2.8859999999999997
15377,0,0.966
15378,1,14.586
15379,1,0.534
15380,-1,24.732
15381,-1,49.548
15382,-1,10.266
15383,1,2.532
15384,0,38.184
15385,1,134.784
15386,1,3.468
15387,1,23.232
15388,1,5.934
15389,1,2.352
15390,-1,495.40200000000004
15391,-1,1.584
15392,1,12994.152
15393,0,1070.136
15394,-1,4991.063999999999
15395,0,3.3
15396,1,6.5520000000000005
15397,1,103.73400000000001
15398,-1,46.548
15399,0,1.7999999999999998
15400,-1,15.936
15401,1,2.034
15402,-1,2883.066
15403,1,1.032
15404,1,4.002
15405,-1,3.282
15406,0,34.05
15407,1,4.134
15408,1,0.486
15409,0,0.186
15410,-1,0.9179999999999999
15411,0,184.998
15412,-1,1566.564
15413,1,1.1159999999999999
15414,-1,0.36600000000000005
15415,-1,1.068
15416,1,1526.766
15417,1,55.932
15418,-1,13.565999999999999
15419,1,0.018
15420,1,2.268
15421,-1,1486.782
15422,1,1.098
15423,1,4.314
15424,0,1.1159999999999999
15425,1,6.816000000000001
15426,1,2.364
15427,1,2.0820000000000003
15428,1,14.934000000000001
15429,1,3.8160000000000003
15430,-1,3.8819999999999997
15431,-1,64.06800000000001
15432,1,8.484
15433,1,4.716
15434,1,12.617999999999999
15435,1,6.965999999999999
15436,1,7.782000000000001
15437,1,9.017999999999999
15438,1,952.8000000000001
15439,1,2.8859999999999997
15440,-1,1.032
15441,-1,8.081999999999999
15442,1,31.764
15443,-1,185.718
15444,1,64389.114
15445,1,1.218
15446,-1,3.198
15447,1,2.6999999999999997
15448,1,1.716
15449,-1,1.1640000000000001
15450,1,1.9680000000000002
15451,1,481.566
15452,1,1.698
15453,1,1.152
15454,1,1.284
15455,1,2.382
15456,1,1.734
15457,1,3.786
15458,1,1.686
15459,-1,995.232
15460,1,8.352
15461,-1,1.602
15462,1,2.364
15463,-1,17.598
15464,-1,8.514
15465,1,1.698
15466,-1,2.118
15467,1,2.184
15468,1,1.584
15469,0,73.464
15470,-1,105.084
15471,-1,2.364
15472,-1,0.864
15473,-1,5.55
15474,-1,1151.784
15475,-1,4.332
15476,-1,4.032
15477,1,1.914
15478,1,4.098
15479,0,41.1
15480,0,0.816
15481,1,0.198
15482,1,13.698
15483,-1,19.302
15484,1,1.536
15485,0,46.482000000000006
15486,1,4.152
15487,1,2.286
15488,-1,4.566
15489,1,5.148
15490,-1,3.966
15491,-1,2.436
15492,1,0.636
15493,1,0.46799999999999997
15494,1,0.864
15495,1,0.8999999999999999
15496,-1,28.386000000000003
15497,1,0.498
15498,1,8.064
15499,-1,19.950000000000003
15500,1,2.616
15501,1,2.484
15502,1,17.652
15503,1,4.085999999999999
15504,1,14.652
15505,1,1.152
15506,1,0.648
15507,1,2.418
15508,1,0.414
15509,1,3.018
15510,1,21.348
15511,1,0.28200000000000003
15512,-1,1.65
15513,1,3.15
15514,1,0.15
15515,1,3.114
15516,1,11.352
15517,1,0.15
15518,1,2.1479999999999997
15519,1,0.618
15520,1,8.682
15521,1,6.965999999999999
15522,1,0.768
15523,1,5.802
15524,0,0.8520000000000001
15525,1,1.4340000000000002
15526,1,4.433999999999999
15527,1,8.898
15528,-1,0.46799999999999997
15529,0,5.952
15530,1,0.882
15531,-1,3.7319999999999998
15532,1,2.802
15533,1,56.352000000000004
15534,-1,3.8819999999999997
15535,1,6.851999999999999
15536,1,2.934
15537,-1,0.684
15538,1,2.268
15539,1,5.868
15540,-1,3.282
15541,-1,0.834
15542,1,0.402
15543,-1,3.336
15544,1,1.686
15545,-1,3.75
15546,1,0.216
15547,1,4.164000000000001
15548,-1,2.052
15549,-1,4.914
15550,1,26.616
15551,1,5.316
15552,-1,20.652
15553,1,10.602
15554,1,17.766
15555,1,60.486
15556,1,139.452
15557,1,2.4659999999999997
15558,1,7.4639999999999995
15559,-1,1.902
15560,-1,68.136
15561,-1,1283.802
15562,1,87.714
15563,1,0.648
15564,-1,9.036000000000001
15565,1,8.052000000000001
15566,-1,34.386
15567,1,15.702
15568,1,804.9
15569,1,5.064
15570,1,2.1479999999999997
15571,0,7200.468
15572,-1,7.368
15573,-1,5.298
15574,-1,0.46799999999999997
15575,1,2.118
15576,1,8.436
15577,1,1.8659999999999999
15578,1,4.152
15579,1,0.318
15580,1,6.5520000000000005
15581,-1,2.064
15582,1,57453.083999999995
15583,1,0.5820000000000001
15584,1,0.5820000000000001
15585,-1,3.414
15586,-1,3.15
15587,-1,1.5
15588,0,1.086
15589,1,0.15
15590,-1,5.9159999999999995
15591,-1,0.7320000000000001
15592,-1,4.368
15593,-1,0.9179999999999999
15594,0,3.684
15595,-1,5724.084
15596,1,1.902
15597,-1,97.116
15598,-1,1.152
15599,1,9.732000000000001
15600,1,0.6
15601,0,1.218
15602,-1,49183.00199999999
15603,1,3912.2159999999994
15604,1,0.666
15605,1,1.686
15606,1,16.986
15607,1,4.8
15608,1,107.85000000000001
15609,1,5962.782
15610,1,1.7999999999999998
15611,1,7.902000000000001
15612,1,123.618
15613,-1,1.002
15614,-1,0.6
15615,-1,14.616000000000001
15616,-1,8028.282
15617,1,77.634
15618,1,1.1640000000000001
15619,1,1.368
15620,1,1.752
15621,1,1.05
15622,1,10.866000000000001
15623,-1,32.586
15624,1,2.016
15625,1,0.516
15626,1,10.181999999999999
15627,1,2.814
15628,1,0.552
15629,1,1.686
15630,1,5.016
15631,-1,1.002
15632,1,7986.2519999999995
15633,1,3.048
15634,1,20.898
15635,-1,1.0139999999999998
15636,-1,9.966
15637,-1,4.667999999999999
15638,1,280.914
15639,1,15.714000000000002
15640,1,20.052
15641,-1,2448.714
15642,1,0.3
15643,1,894.552
15644,-1,5.268
15645,-1,12.251999999999999
15646,-1,0.498
15647,0,1.884
15648,1,156.702
15649,-1,1918.566
15650,-1,0.786
15651,1,0.636
15652,0,0.8520000000000001
15653,-1,2.634
15654,-1,4.734
15655,1,4.218
15656,1,0.28200000000000003
15657,-1,5.934
15658,-1,0.318
15659,1,6.45
15660,1,2897.268
15661,-1,96.18599999999999
15662,-1,27.768
15663,0,803.6519999999999
15664,1,3.948
15665,0,1.332
15666,1,2.3339999999999996
15667,-1,0.7320000000000001
15668,-1,2.0820000000000003
15669,-1,1537.0859999999998
15670,1,0.348
15671,0,0.15
15672,0,0.432
15673,0,200.382
15674,1,6.468
15675,-1,1244.7359999999999
15676,0,1.086
15677,1,0.348
15678,1,179.898
15679,1,9.702
15680,0,31.134
15681,-1,19.517999999999997
15682,1,0.066
15683,-1,35.082
15684,1,5.418
15685,-1,1.152
15686,-1,2.634
15687,-1,8.418000000000001
15688,0,6.264
15689,1,2.934
15690,1,146.61599999999999
15691,1,8.436
15692,1,26.802
15693,-1,673.914
15694,1,29.748
15695,-1,11.118
15696,1,3.198
15697,1,1.566
15698,1,6.714
15699,-1,103.464
15700,1,2.2319999999999998
15701,-1,3886.002
15702,-1,1714.0140000000001
15703,1,1.932
15704,-1,1.818
15705,-1,3.7979999999999996
15706,1,6.3
15707,1,0.6
15708,-1,1.098
15709,1,2.736
15710,1,1.266
15711,1,1.584
15712,1,4.986
15713,1,2.598
15714,-1,0.552
15715,-1,32.436
15716,-1,1.3499999999999999
15717,1,2.6999999999999997
15718,1,1017.264
15719,1,1.218
15720,1,0.8520000000000001
15721,1,1.668
15722,1,1.086
15723,1,2.25
15724,1,0.8999999999999999
15725,1,0.0
15726,-1,2.718
15727,0,196.548
15728,1,10.200000000000001
15729,1,34.967999999999996
15730,1,1.266
15731,-1,0.768
15732,1,20.064
15733,-1,20.352
15734,1,3.8519999999999994
15735,1,2.6999999999999997
15736,-1,13.584
15737,0,13.668
15738,1,9.648
15739,1,5.316
15740,-1,1.302
15741,1,29.568
15742,1,4.152
15743,1,2.2319999999999998
15744,1,20.214
15745,1,77.886
15746,-1,0.834
15747,1,3.114
15748,1,0.8999999999999999
15749,1,3.066
15750,-1,1.4340000000000002
15751,1,0.8520000000000001
15752,1,13.164000000000001
15753,1,12.198
15754,1,40.35
15755,1,6.0
15756,-1,19.902
15757,1,138.282
15758,1,7.098
15759,1,95.598
15760,-1,57.864000000000004
15761,1,6.5520000000000005
15762,1,1262.118
15763,-1,1.4340000000000002
15764,1,194.016
15765,1,7.002
15766,1,9.948
15767,1,1.4340000000000002
15768,1,4.302
15769,-1,28.632
15770,1,6.948
15771,1,18.684
15772,-1,2.2020000000000004
15773,1,11.868
15774,1,5.784
15775,1,6.402
15776,-1,0.864
15777,1,21.936
15778,1,4.65
15779,-1,8.148
15780,-1,18.618000000000002
15781,-1,3.282
15782,1,2.5500000000000003
15783,1,1.698
15784,1,5.682
15785,1,2455.218
15786,1,204.49800000000002
15787,1,22.218
15788,-1,4.848
15789,-1,1.8659999999999999
15790,-1,114.61800000000001
15791,1,2.4480000000000004
15792,0,1.668
15793,-1,16030.668
15794,-1,130.848
15795,0,4.1819999999999995
15796,-1,0.23399999999999999
15797,1,6.048
15798,-1,0.7979999999999999
15799,1,8.466000000000001
15800,-1,1616.952
15801,1,2.4659999999999997
15802,1,12.234
15803,1,0.28200000000000003
15804,1,0.414
15805,1,0.318
15806,1,0.44999999999999996
15807,1,0.44999999999999996
15808,1,0.252
15809,1,3.636
15810,1,1.884
15811,-1,42.714
15812,-1,13.284
15813,-1,0.834
15814,1,7.5840000000000005
15815,1,4.632000000000001
15816,1,1.5
15817,-1,1.086
15818,0,2.118
15819,-1,5.148
15820,1,40.584
15821,0,2.268
15822,-1,11.267999999999999
15823,1,1126.002
15824,-1,4.002
15825,1,1.086
15826,0,1090.164
15827,1,3.75
15828,1,5.598
15829,1,423.666
15830,1,10.95
15831,1,55.752
15832,-1,5.232
15833,-1,0.75
15834,0,20.483999999999998
15835,-1,71.532
15836,-1,3.768
15837,-1,4162.602
15838,0,18.282
15839,1,66.366
15840,1,3.432
15841,0,5.513999999999999
15842,0,14.868
15843,0,1.05
15844,-1,128.232
15845,1,2.634
15846,1,0.882
15847,1,10.716000000000001
15848,1,1.368
15849,1,0.384
15850,-1,0.264
15851,1,0.75
15852,1,1.566
15853,-1,1.098
15854,1,1.4640000000000002
15855,1,1.1159999999999999
15856,-1,1.548
15857,-1,5.747999999999999
15858,1,53659.002
15859,1,1.614
15860,-1,118.116
15861,-1,59.736000000000004
15862,1,1.698
15863,1,0.816
15864,-1,2.418
15865,1,26.502
15866,-1,0.036
15867,0,823.6859999999999
15868,-1,70.968
15869,0,2.3339999999999996
15870,0,54.15
15871,1,7.482
15872,-1,1.764
15873,-1,44.418
15874,-1,1.632
15875,1,0.36600000000000005
15876,-1,0.432
15877,-1,35.568
15878,1,147.366
15879,1,16.302
15880,1,0.5640000000000001
15881,1,2.784
15882,-1,2.352
15883,0,1.248
15884,1,57.599999999999994
15885,1,1.818
15886,-1,0.768
15887,1,2.5020000000000002
15888,1,5.448
15889,1,10.482
15890,1,6.7860000000000005
15891,1,6.9
15892,1,0.7320000000000001
15893,-1,45.936
15894,1,5.316
15895,1,1.2
15896,-1,0.666
15897,1,0.8520000000000001
15898,1,0.816
15899,-1,6.348000000000001
15900,-1,5.082
15901,0,344.418
15902,-1,0.216
15903,1,1.548
15904,0,0.5820000000000001
15905,-1,0.882
15906,0,1.5
15907,-1,1884.948
15908,-1,13.398
15909,-1,91.78200000000001
15910,-1,8.886000000000001
15911,1,13.902
15912,0,38.25
15913,-1,0.15
15914,0,138.198
15915,0,187.098
15916,1,2.6999999999999997
15917,-1,4.1819999999999995
15918,1,29.436
15919,1,0.498
15920,-1,0.768
15921,-1,1.1159999999999999
15922,-1,4.386
15923,-1,0.414
15924,0,19.116
15925,-1,1.236
15926,-1,2.514
15927,-1,0.5640000000000001
15928,-1,8.7
15929,-1,217.782
15930,-1,0.36600000000000005
15931,1,3.048
15932,1,10.032
15933,-1,3.9000000000000004
15934,-1,0.6
15935,-1,2.934
15936,-1,15.048000000000002
15937,-1,2.0820000000000003
15938,-1,58.368
15939,1,0.552
15940,-1,1.1159999999999999
15941,-1,121.90199999999999
15942,1,0.414
15943,-1,17.183999999999997
15944,-1,0.636
15945,-1,19.464000000000002
15946,1,1.9859999999999998
15947,1,12.852
15948,-1,5.814
15949,1,1012.7159999999999
15950,-1,9.318
15951,1,0.252
15952,-1,2.298
15953,1,10.818
15954,1,2625.036
15955,-1,0.834
15956,1,15.336
15957,1,2.766
15958,-1,1.2
15959,-1,9.485999999999999
15960,-1,1.584
15961,1,0.786
15962,1,0.46799999999999997
15963,1,0.75
15964,-1,1.536
15965,1,0.216
15966,1,0.6
15967,1,0.8520000000000001
15968,1,0.402
15969,1,2.25
15970,1,1.734
15971,-1,0.498
15972,1,1.668
15973,1,1.332
15974,1,1.734
15975,1,6.468
15976,1,0.36600000000000005
15977,1,0.3
15978,-1,9.732000000000001
15979,-1,2.382
15980,-1,1.182
15981,-1,0.7140000000000001
15982,-1,1.068
15983,-1,1.266
15984,1,0.75
15985,0,6.666
15986,1,0.648
15987,1,1.782
15988,1,3.318
15989,1,6.582000000000001
15990,-1,0.252
15991,-1,0.9179999999999999
15992,1,537.168
15993,-1,1.584
15994,1,75.066
15995,1,68.08200000000001
15996,1,2.682
15997,1,0.882
15998,1,9110.55
15999,1,137.41799999999998
16000,1,3.864
16001,1,2.382
16002,0,27.150000000000002
16003,-1,0.966
16004,-1,256.386
16005,1,0.75
16006,-1,816.132
16007,-1,3.234
16008,-1,36.936
16009,1,4.584
16010,-1,4.032
16011,1,1.614
16012,1,6.264
16013,1,5.298
16014,1,16.002
16015,-1,1572.852
16016,0,0.666
16017,-1,0.486
16018,1,6.918
16019,1,2.802
16020,1,0.516
16021,1,0.618
16022,1,15.336
16023,-1,4.368
16024,1,17.148
16025,1,3.132
16026,-1,6.468
16027,1,7.733999999999999
16028,1,0.6
16029,1,1.314
16030,-1,5.364
16031,1,101.016
16032,1,16.332
16033,-1,20.849999999999998
16034,1,4.398000000000001
16035,1,6.731999999999999
16036,1,0.46799999999999997
16037,1,10.181999999999999
16038,1,2.784
16039,1,3.8160000000000003
16040,1,0.816
16041,1,2.964
16042,1,872.298
16043,1,5.502000000000001
16044,1,1.848
16045,1,17.166
16046,-1,1.1640000000000001
16047,-1,16.014000000000003
16048,-1,0.552
16049,1,0.414
16050,1,5.736000000000001
16051,1,15.101999999999999
16052,0,1.332
16053,-1,574.818
16054,-1,338.082
16055,-1,0.7979999999999999
16056,-1,13.716
16057,-1,1.632
16058,1,0.534
16059,1,0.498
16060,1,0.132
16061,0,0.066
16062,0,0.336
